student_id,grade,ses_level,homework_category,homework_minutes,math_score,reading_score,grade_label,homework_label
10832,0,2,2,15,52.8,15.0,Kindergarten,Less than 30 min
10833,2,2,3,45,42.6,49.3,2nd Grade,30-60 minutes
10834,1,2,3,45,55.6,55.0,1st Grade,30-60 minutes
10835,3,2,4,90,57.0,41.9,3rd Grade,1-2 hours
10836,5,1,3,45,63.0,60.5,5th Grade,30-60 minutes
10837,3,3,1,0,55.5,63.2,3rd Grade,No homework
10838,5,3,4,90,62.4,79.6,5th Grade,1-2 hours
10839,3,1,1,0,39.1,57.3,3rd Grade,No homework
10840,2,2,5,150,15.0,50.2,2nd Grade,More than 2 hours
10841,5,2,4,90,59.0,85.0,5th Grade,1-2 hours
10842,2,1,2,15,64.6,48.6,2nd Grade,Less than 30 min
10843,5,2,3,45,67.8,75.2,5th Grade,30-60 minutes
10844,1,2,2,15,49.4,63.0,1st Grade,Less than 30 min
10845,0,1,2,15,45.6,48.9,Kindergarten,Less than 30 min
10846,5,1,4,90,48.3,52.3,5th Grade,1-2 hours
10847,3,3,1,0,62.1,63.1,3rd Grade,No homework
10848,5,2,4,90,57.0,75.0,5th Grade,1-2 hours
10849,5,1,4,90,56.9,65.6,5th Grade,1-2 hours
10850,0,2,1,0,36.3,43.1,Kindergarten,No homework
10851,3,2,2,15,48.3,82.2,3rd Grade,Less than 30 min
10852,2,2,2,15,55.0,62.9,2nd Grade,Less than 30 min
10853,3,3,2,15,73.3,85.0,3rd Grade,Less than 30 min
10854,4,2,2,15,65.5,72.0,4th Grade,Less than 30 min
10855,1,2,1,0,33.8,40.5,1st Grade,No homework
10856,3,2,4,90,58.5,48.9,3rd Grade,1-2 hours
10857,4,2,1,0,51.3,51.6,4th Grade,No homework
10858,0,1,1,0,15.0,37.3,Kindergarten,No homework
10859,4,2,2,15,61.8,64.7,4th Grade,Less than 30 min
10860,3,2,3,45,58.1,49.7,3rd Grade,30-60 minutes
10861,5,2,4,90,65.3,74.6,5th Grade,1-2 hours
10862,2,2,3,45,56.6,55.9,2nd Grade,30-60 minutes
10863,0,2,2,15,29.6,36.1,Kindergarten,Less than 30 min
10864,3,1,3,45,39.2,48.9,3rd Grade,30-60 minutes
10865,0,2,1,0,29.3,36.5,Kindergarten,No homework
10866,5,2,4,90,72.8,76.3,5th Grade,1-2 hours
10867,0,3,1,0,55.0,26.9,Kindergarten,No homework
10868,4,2,3,45,40.8,67.6,4th Grade,30-60 minutes
10869,3,2,1,0,51.3,47.0,3rd Grade,No homework
10870,2,3,4,90,69.7,70.0,2nd Grade,1-2 hours
10871,0,1,1,0,36.7,33.3,Kindergarten,No homework
10872,3,1,3,45,61.3,39.5,3rd Grade,30-60 minutes
10873,3,2,3,45,41.2,75.2,3rd Grade,30-60 minutes
10874,1,1,3,45,,57.3,1st Grade,30-60 minutes
10875,5,2,3,45,53.2,72.4,5th Grade,30-60 minutes
10876,1,1,2,15,42.0,44.2,1st Grade,Less than 30 min
10877,2,1,2,15,39.1,35.2,2nd Grade,Less than 30 min
10878,3,2,1,0,46.0,53.9,3rd Grade,No homework
10879,0,2,1,0,38.2,55.2,Kindergarten,No homework
10880,5,3,1,0,72.4,85.0,5th Grade,No homework
10881,2,3,4,90,64.8,52.2,2nd Grade,1-2 hours
10882,0,1,2,15,15.0,45.9,Kindergarten,Less than 30 min
10883,2,2,2,15,60.4,58.8,2nd Grade,Less than 30 min
10884,3,1,1,0,20.3,60.8,3rd Grade,No homework
10885,3,2,3,45,58.9,71.7,3rd Grade,30-60 minutes
10886,4,3,3,45,61.0,62.7,4th Grade,30-60 minutes
10887,0,2,2,15,25.7,36.3,Kindergarten,Less than 30 min
10888,1,1,2,15,37.7,33.8,1st Grade,Less than 30 min
10889,4,2,4,90,63.3,66.0,4th Grade,1-2 hours
10890,0,1,1,0,50.9,39.4,Kindergarten,No homework
10891,5,2,3,45,77.8,85.0,5th Grade,30-60 minutes
10892,0,2,3,45,27.3,41.2,Kindergarten,30-60 minutes
10893,5,2,1,0,71.4,73.6,5th Grade,No homework
10894,2,3,2,15,39.9,31.7,2nd Grade,Less than 30 min
10895,3,2,2,15,60.8,83.0,3rd Grade,Less than 30 min
10896,0,3,1,0,50.9,53.0,Kindergarten,No homework
10897,0,3,1,0,36.9,49.5,Kindergarten,No homework
10898,1,2,3,45,21.5,37.9,1st Grade,30-60 minutes
10899,0,2,3,45,40.0,45.2,Kindergarten,30-60 minutes
10900,1,1,3,45,61.5,24.8,1st Grade,30-60 minutes
10901,3,2,2,15,52.3,54.7,3rd Grade,Less than 30 min
10902,3,2,5,150,57.9,68.1,3rd Grade,More than 2 hours
10903,4,1,4,90,56.0,55.9,4th Grade,1-2 hours
10904,3,2,2,15,55.8,55.2,3rd Grade,Less than 30 min
10905,3,2,1,0,39.1,51.1,3rd Grade,No homework
10906,2,3,3,45,32.2,74.7,2nd Grade,30-60 minutes
10907,2,2,3,45,39.4,46.3,2nd Grade,30-60 minutes
10908,2,2,1,0,,39.0,2nd Grade,No homework
10909,5,3,3,45,85.0,81.1,5th Grade,30-60 minutes
10910,1,2,5,150,45.9,55.6,1st Grade,More than 2 hours
10911,0,1,1,0,27.5,27.9,Kindergarten,No homework
10912,3,2,2,15,50.8,60.9,3rd Grade,Less than 30 min
10913,1,3,4,90,34.8,54.6,1st Grade,1-2 hours
10914,5,1,2,15,56.4,58.5,5th Grade,Less than 30 min
10915,5,2,5,150,60.5,69.4,5th Grade,More than 2 hours
10916,0,2,2,15,30.0,46.7,Kindergarten,Less than 30 min
10917,0,3,1,0,56.6,61.2,Kindergarten,No homework
10918,2,3,1,0,62.8,53.4,2nd Grade,No homework
10919,3,2,1,0,36.3,53.3,3rd Grade,No homework
10920,1,3,2,15,33.2,34.8,1st Grade,Less than 30 min
10921,4,1,4,90,39.5,78.9,4th Grade,1-2 hours
10922,3,1,3,45,48.1,63.2,3rd Grade,30-60 minutes
10923,1,3,3,45,50.9,40.0,1st Grade,30-60 minutes
10924,0,2,2,15,50.2,44.2,Kindergarten,Less than 30 min
10925,4,1,3,45,39.3,54.8,4th Grade,30-60 minutes
10926,1,2,4,90,43.2,54.2,1st Grade,1-2 hours
10927,5,3,4,90,77.6,,5th Grade,1-2 hours
10928,2,3,4,90,68.9,49.9,2nd Grade,1-2 hours
10929,3,3,2,15,74.0,62.4,3rd Grade,Less than 30 min
10930,5,2,4,90,54.0,84.6,5th Grade,1-2 hours
10931,5,3,4,90,51.2,68.4,5th Grade,1-2 hours
10932,2,2,4,90,46.1,49.7,2nd Grade,1-2 hours
10933,1,2,2,15,44.8,53.5,1st Grade,Less than 30 min
10934,4,3,2,15,65.1,82.7,4th Grade,Less than 30 min
10935,2,2,2,15,45.6,49.7,2nd Grade,Less than 30 min
10936,1,1,1,0,38.5,40.7,1st Grade,No homework
10937,5,2,3,45,54.5,52.1,5th Grade,30-60 minutes
10938,1,2,2,15,62.2,33.2,1st Grade,Less than 30 min
10939,0,1,3,45,18.7,36.4,Kindergarten,30-60 minutes
10940,0,1,1,0,35.1,37.2,Kindergarten,No homework
10941,3,2,2,15,47.3,56.3,3rd Grade,Less than 30 min
10942,3,1,4,90,37.7,38.6,3rd Grade,1-2 hours
10943,1,2,2,15,39.6,43.1,1st Grade,Less than 30 min
10944,1,2,4,90,28.1,50.2,1st Grade,1-2 hours
10945,2,1,2,15,41.1,63.2,2nd Grade,Less than 30 min
10946,4,2,3,45,59.4,59.1,4th Grade,30-60 minutes
10947,0,3,1,0,44.4,54.4,Kindergarten,No homework
10948,5,1,5,150,62.1,59.5,5th Grade,More than 2 hours
10949,1,1,3,45,36.4,47.8,1st Grade,30-60 minutes
10950,5,3,4,90,70.6,78.7,5th Grade,1-2 hours
10951,1,2,1,0,,59.0,1st Grade,No homework
10952,4,3,5,150,68.4,81.4,4th Grade,More than 2 hours
10953,1,2,4,90,,50.0,1st Grade,1-2 hours
10954,0,1,1,0,32.3,,Kindergarten,No homework
10955,5,1,4,90,74.6,57.5,5th Grade,1-2 hours
10956,5,1,5,150,53.9,63.0,5th Grade,More than 2 hours
10957,2,3,2,15,75.0,66.5,2nd Grade,Less than 30 min
10958,4,3,2,15,63.8,85.0,4th Grade,Less than 30 min
10959,3,3,4,90,66.5,53.1,3rd Grade,1-2 hours
10960,5,3,3,45,65.6,81.7,5th Grade,30-60 minutes
10961,1,3,5,150,,45.2,1st Grade,More than 2 hours
10962,3,2,3,45,31.5,51.4,3rd Grade,30-60 minutes
10963,2,3,1,0,76.7,36.1,2nd Grade,No homework
10964,2,1,2,15,44.8,40.8,2nd Grade,Less than 30 min
10965,5,2,4,90,75.2,66.2,5th Grade,1-2 hours
10966,1,2,1,0,18.4,43.3,1st Grade,No homework
10967,0,3,1,0,50.2,61.7,Kindergarten,No homework
10968,3,2,2,15,52.0,50.9,3rd Grade,Less than 30 min
10969,3,3,3,45,53.8,61.8,3rd Grade,30-60 minutes
10970,1,2,4,90,55.1,34.5,1st Grade,1-2 hours
10971,2,2,3,45,48.5,57.5,2nd Grade,30-60 minutes
10972,5,3,4,90,71.0,65.1,5th Grade,1-2 hours
10973,1,1,2,15,48.7,48.6,1st Grade,Less than 30 min
10974,3,3,3,45,52.6,85.0,3rd Grade,30-60 minutes
10975,4,2,3,45,67.4,39.0,4th Grade,30-60 minutes
10976,2,2,3,45,56.0,72.0,2nd Grade,30-60 minutes
10977,5,3,4,90,73.1,69.1,5th Grade,1-2 hours
10978,4,2,3,45,67.9,69.7,4th Grade,30-60 minutes
10979,2,2,5,150,44.1,62.5,2nd Grade,More than 2 hours
10980,3,2,4,90,49.4,50.9,3rd Grade,1-2 hours
10981,4,1,2,15,43.1,44.3,4th Grade,Less than 30 min
10982,3,2,3,45,,51.8,3rd Grade,30-60 minutes
10983,5,2,5,150,73.5,70.9,5th Grade,More than 2 hours
10984,2,3,4,90,62.1,59.6,2nd Grade,1-2 hours
10985,1,1,2,15,42.6,58.5,1st Grade,Less than 30 min
10986,1,2,3,45,39.6,66.0,1st Grade,30-60 minutes
10987,0,3,1,0,30.3,57.4,Kindergarten,No homework
10988,0,3,1,0,30.2,48.9,Kindergarten,No homework
10989,5,2,4,90,46.9,72.5,5th Grade,1-2 hours
10990,4,2,4,90,47.3,,4th Grade,1-2 hours
10991,3,2,3,45,70.3,56.1,3rd Grade,30-60 minutes
10992,3,2,1,0,64.4,40.5,3rd Grade,No homework
10993,5,1,4,90,48.6,,5th Grade,1-2 hours
10994,2,3,2,15,70.2,54.4,2nd Grade,Less than 30 min
10995,5,2,2,15,66.2,64.0,5th Grade,Less than 30 min
10996,2,2,1,0,46.0,31.4,2nd Grade,No homework
10997,5,2,2,15,69.4,58.1,5th Grade,Less than 30 min
10998,4,2,3,45,62.7,71.0,4th Grade,30-60 minutes
10999,1,2,1,0,48.3,51.3,1st Grade,No homework
11000,3,3,1,0,58.7,53.4,3rd Grade,No homework
11001,3,1,4,90,42.7,42.4,3rd Grade,1-2 hours
11002,0,2,4,90,38.0,59.7,Kindergarten,1-2 hours
11003,3,1,1,0,49.1,54.9,3rd Grade,No homework
11004,1,1,1,0,47.8,39.4,1st Grade,No homework
11005,0,2,1,0,30.9,52.5,Kindergarten,No homework
11006,5,1,2,15,60.7,61.0,5th Grade,Less than 30 min
11007,3,1,2,15,43.0,56.6,3rd Grade,Less than 30 min
11008,5,3,3,45,67.4,85.0,5th Grade,30-60 minutes
11009,4,2,4,90,52.0,65.7,4th Grade,1-2 hours
11010,2,1,4,90,16.1,50.5,2nd Grade,1-2 hours
11011,3,1,4,90,70.2,60.3,3rd Grade,1-2 hours
11012,4,1,3,45,43.1,38.7,4th Grade,30-60 minutes
11013,5,2,4,90,67.8,75.8,5th Grade,1-2 hours
11014,1,2,2,15,67.3,38.8,1st Grade,Less than 30 min
11015,5,2,3,45,43.0,66.9,5th Grade,30-60 minutes
11016,5,1,4,90,49.7,69.1,5th Grade,1-2 hours
11017,4,2,4,90,66.4,79.9,4th Grade,1-2 hours
11018,5,2,2,15,66.1,57.6,5th Grade,Less than 30 min
11019,2,2,2,15,47.4,54.0,2nd Grade,Less than 30 min
11020,5,3,5,150,72.3,67.0,5th Grade,More than 2 hours
11021,4,2,3,45,62.8,70.2,4th Grade,30-60 minutes
11022,0,1,1,0,51.3,44.1,Kindergarten,No homework
11023,5,3,3,45,57.8,85.0,5th Grade,30-60 minutes
11024,2,1,2,15,45.1,51.6,2nd Grade,Less than 30 min
11025,2,2,1,0,58.5,60.6,2nd Grade,No homework
11026,3,2,2,15,52.7,50.0,3rd Grade,Less than 30 min
11027,0,2,2,15,47.6,39.8,Kindergarten,Less than 30 min
11028,2,3,2,15,56.6,65.5,2nd Grade,Less than 30 min
11029,5,1,4,90,36.0,85.0,5th Grade,1-2 hours
11030,0,2,1,0,46.5,40.4,Kindergarten,No homework
11031,1,1,1,0,35.5,60.8,1st Grade,No homework
11032,0,2,3,45,38.5,33.5,Kindergarten,30-60 minutes
11033,2,2,3,45,46.2,53.1,2nd Grade,30-60 minutes
11034,4,2,3,45,65.3,,4th Grade,30-60 minutes
11035,4,1,1,0,55.0,48.0,4th Grade,No homework
11036,5,1,3,45,68.9,60.2,5th Grade,30-60 minutes
11037,3,2,4,90,60.7,46.6,3rd Grade,1-2 hours
11038,1,3,1,0,46.7,34.2,1st Grade,No homework
11039,5,3,4,90,43.4,69.8,5th Grade,1-2 hours
11040,4,3,3,45,72.6,71.9,4th Grade,30-60 minutes
11041,3,2,3,45,53.7,48.5,3rd Grade,30-60 minutes
11042,4,1,3,45,51.5,80.4,4th Grade,30-60 minutes
11043,5,2,3,45,81.4,74.0,5th Grade,30-60 minutes
11044,4,2,2,15,51.1,57.5,4th Grade,Less than 30 min
11045,2,1,3,45,50.6,37.0,2nd Grade,30-60 minutes
11046,4,2,4,90,68.6,70.3,4th Grade,1-2 hours
11047,0,1,1,0,26.6,45.3,Kindergarten,No homework
11048,2,2,2,15,41.8,65.4,2nd Grade,Less than 30 min
11049,2,1,2,15,40.8,47.7,2nd Grade,Less than 30 min
11050,1,1,2,15,35.2,36.8,1st Grade,Less than 30 min
11051,0,2,1,0,51.0,31.9,Kindergarten,No homework
11052,0,2,3,45,25.4,56.9,Kindergarten,30-60 minutes
11053,3,2,3,45,60.7,57.4,3rd Grade,30-60 minutes
11054,4,2,4,90,,76.6,4th Grade,1-2 hours
11055,5,1,4,90,,51.1,5th Grade,1-2 hours
11056,2,3,1,0,61.7,75.4,2nd Grade,No homework
11057,3,1,1,0,45.8,62.3,3rd Grade,No homework
11058,5,2,4,90,71.4,75.6,5th Grade,1-2 hours
11059,1,2,2,15,49.1,48.1,1st Grade,Less than 30 min
11060,4,3,1,0,73.3,79.7,4th Grade,No homework
11061,4,2,4,90,78.7,67.2,4th Grade,1-2 hours
11062,0,1,1,0,30.3,51.6,Kindergarten,No homework
11063,5,2,3,45,85.0,78.7,5th Grade,30-60 minutes
11064,4,2,3,45,55.7,63.9,4th Grade,30-60 minutes
11065,0,2,2,15,22.8,41.7,Kindergarten,Less than 30 min
11066,0,1,1,0,20.4,44.2,Kindergarten,No homework
11067,0,2,1,0,42.6,47.1,Kindergarten,No homework
11068,2,1,2,15,46.2,51.3,2nd Grade,Less than 30 min
11069,3,2,4,90,64.8,61.0,3rd Grade,1-2 hours
11070,3,2,4,90,59.8,59.6,3rd Grade,1-2 hours
11071,1,1,2,15,61.4,24.0,1st Grade,Less than 30 min
11072,5,3,4,90,79.0,77.5,5th Grade,1-2 hours
11073,2,2,2,15,43.0,47.3,2nd Grade,Less than 30 min
11074,0,2,1,0,37.7,58.3,Kindergarten,No homework
11075,1,1,5,150,29.8,59.0,1st Grade,More than 2 hours
11076,3,2,3,45,65.5,80.5,3rd Grade,30-60 minutes
11077,2,2,5,150,37.7,50.2,2nd Grade,More than 2 hours
11078,1,3,3,45,32.1,50.2,1st Grade,30-60 minutes
11079,0,1,1,0,15.0,46.2,Kindergarten,No homework
11080,4,1,4,90,74.5,53.4,4th Grade,1-2 hours
11081,5,3,2,15,69.1,68.8,5th Grade,Less than 30 min
11082,1,3,2,15,57.2,51.1,1st Grade,Less than 30 min
11083,2,1,3,45,51.4,51.1,2nd Grade,30-60 minutes
11084,3,2,4,90,51.6,45.6,3rd Grade,1-2 hours
11085,4,1,2,15,63.1,80.8,4th Grade,Less than 30 min
11086,2,2,4,90,39.7,46.6,2nd Grade,1-2 hours
11087,5,3,5,150,56.2,74.9,5th Grade,More than 2 hours
11088,3,1,1,0,25.4,58.4,3rd Grade,No homework
11089,2,1,4,90,42.6,57.2,2nd Grade,1-2 hours
11090,3,1,2,15,35.5,32.2,3rd Grade,Less than 30 min
11091,5,1,2,15,72.7,60.1,5th Grade,Less than 30 min
11092,4,1,5,150,52.2,71.6,4th Grade,More than 2 hours
11093,0,3,1,0,54.4,59.7,Kindergarten,No homework
11094,2,2,3,45,60.0,40.1,2nd Grade,30-60 minutes
11095,2,2,3,45,48.7,67.9,2nd Grade,30-60 minutes
11096,1,3,1,0,63.4,61.2,1st Grade,No homework
11097,4,2,3,45,62.2,57.2,4th Grade,30-60 minutes
11098,4,2,1,0,62.4,62.6,4th Grade,No homework
11099,4,1,2,15,,44.6,4th Grade,Less than 30 min
11100,5,2,5,150,78.7,,5th Grade,More than 2 hours
11101,1,1,4,90,31.8,50.4,1st Grade,1-2 hours
11102,5,3,3,45,65.1,76.9,5th Grade,30-60 minutes
11103,4,2,2,15,66.3,67.2,4th Grade,Less than 30 min
11104,2,2,2,15,60.7,59.1,2nd Grade,Less than 30 min
11105,4,2,4,90,68.3,62.4,4th Grade,1-2 hours
11106,0,2,1,0,22.2,20.4,Kindergarten,No homework
11107,4,2,2,15,39.2,72.9,4th Grade,Less than 30 min
11108,3,2,4,90,48.7,65.7,3rd Grade,1-2 hours
11109,1,3,2,15,64.8,63.7,1st Grade,Less than 30 min
11110,3,1,1,0,49.7,67.1,3rd Grade,No homework
11111,3,1,1,0,53.9,55.4,3rd Grade,No homework
11112,1,2,3,45,43.8,52.8,1st Grade,30-60 minutes
11113,0,3,1,0,36.7,46.2,Kindergarten,No homework
11114,2,2,1,0,46.6,43.4,2nd Grade,No homework
11115,3,2,4,90,62.4,40.7,3rd Grade,1-2 hours
11116,5,2,4,90,69.9,68.2,5th Grade,1-2 hours
11117,5,1,1,0,51.4,64.9,5th Grade,No homework
11118,3,2,3,45,,66.6,3rd Grade,30-60 minutes
11119,4,3,2,15,81.3,46.6,4th Grade,Less than 30 min
11120,2,3,2,15,69.1,62.1,2nd Grade,Less than 30 min
11121,4,1,2,15,62.4,69.9,4th Grade,Less than 30 min
11122,1,2,2,15,,48.2,1st Grade,Less than 30 min
11123,2,2,3,45,63.3,63.4,2nd Grade,30-60 minutes
11124,3,1,3,45,41.0,82.5,3rd Grade,30-60 minutes
11125,0,2,1,0,55.2,49.6,Kindergarten,No homework
11126,4,1,2,15,61.4,50.6,4th Grade,Less than 30 min
11127,5,2,5,150,70.8,66.0,5th Grade,More than 2 hours
11128,2,2,1,0,70.8,61.8,2nd Grade,No homework
11129,2,2,3,45,44.1,,2nd Grade,30-60 minutes
11130,5,2,2,15,66.7,80.1,5th Grade,Less than 30 min
11131,4,2,3,45,85.0,65.1,4th Grade,30-60 minutes
11132,1,2,1,0,59.9,40.1,1st Grade,No homework
11133,1,1,1,0,40.3,48.3,1st Grade,No homework
11134,4,2,3,45,50.3,51.6,4th Grade,30-60 minutes
11135,3,3,2,15,54.8,62.8,3rd Grade,Less than 30 min
11136,1,1,2,15,24.5,35.6,1st Grade,Less than 30 min
11137,1,2,1,0,36.6,50.6,1st Grade,No homework
11138,5,2,3,45,52.9,67.1,5th Grade,30-60 minutes
11139,4,2,4,90,57.2,70.2,4th Grade,1-2 hours
11140,5,2,1,0,77.4,69.7,5th Grade,No homework
11141,4,2,2,15,54.6,47.1,4th Grade,Less than 30 min
11142,5,1,3,45,57.0,58.9,5th Grade,30-60 minutes
11143,1,2,1,0,55.0,33.5,1st Grade,No homework
11144,4,2,1,0,61.3,70.1,4th Grade,No homework
11145,0,1,1,0,34.1,43.0,Kindergarten,No homework
11146,4,2,1,0,69.5,67.2,4th Grade,No homework
11147,2,2,4,90,54.2,50.7,2nd Grade,1-2 hours
11148,2,3,1,0,59.4,59.0,2nd Grade,No homework
11149,5,1,4,90,75.3,33.4,5th Grade,1-2 hours
11150,5,3,4,90,67.1,80.3,5th Grade,1-2 hours
11151,0,2,1,0,40.0,37.0,Kindergarten,No homework
11152,3,2,1,0,54.4,57.2,3rd Grade,No homework
11153,2,1,1,0,26.4,34.6,2nd Grade,No homework
11154,2,2,3,45,59.7,62.2,2nd Grade,30-60 minutes
11155,5,3,4,90,82.0,73.2,5th Grade,1-2 hours
11156,1,2,2,15,66.3,35.7,1st Grade,Less than 30 min
11157,5,2,3,45,66.5,82.4,5th Grade,30-60 minutes
11158,1,2,1,0,47.3,51.0,1st Grade,No homework
11159,3,2,4,90,47.3,51.1,3rd Grade,1-2 hours
11160,4,2,3,45,83.1,68.6,4th Grade,30-60 minutes
11161,1,2,5,150,53.2,44.7,1st Grade,More than 2 hours
11162,1,2,2,15,32.2,44.2,1st Grade,Less than 30 min
11163,5,1,3,45,66.9,74.4,5th Grade,30-60 minutes
11164,4,2,4,90,52.1,61.3,4th Grade,1-2 hours
11165,1,3,2,15,52.8,56.2,1st Grade,Less than 30 min
11166,3,2,3,45,43.0,60.0,3rd Grade,30-60 minutes
11167,0,2,1,0,52.8,38.2,Kindergarten,No homework
11168,1,3,3,45,60.9,50.3,1st Grade,30-60 minutes
11169,2,1,4,90,58.2,20.7,2nd Grade,1-2 hours
11170,0,1,1,0,46.1,48.2,Kindergarten,No homework
11171,5,1,3,45,59.8,68.9,5th Grade,30-60 minutes
11172,4,1,3,45,48.9,53.4,4th Grade,30-60 minutes
11173,5,1,5,150,64.3,60.6,5th Grade,More than 2 hours
11174,4,2,3,45,63.7,29.3,4th Grade,30-60 minutes
11175,5,2,5,150,58.1,85.0,5th Grade,More than 2 hours
11176,3,2,2,15,47.7,52.2,3rd Grade,Less than 30 min
11177,3,2,4,90,77.1,52.6,3rd Grade,1-2 hours
11178,5,3,2,15,70.0,76.3,5th Grade,Less than 30 min
11179,3,1,2,15,64.0,55.4,3rd Grade,Less than 30 min
11180,0,2,1,0,61.5,26.2,Kindergarten,No homework
11181,4,2,3,45,70.5,58.7,4th Grade,30-60 minutes
11182,5,3,3,45,58.2,76.0,5th Grade,30-60 minutes
11183,4,1,4,90,53.1,41.1,4th Grade,1-2 hours
11184,3,1,4,90,55.3,63.0,3rd Grade,1-2 hours
11185,4,2,4,90,81.5,51.2,4th Grade,1-2 hours
11186,5,2,2,15,78.8,72.8,5th Grade,Less than 30 min
11187,0,2,1,0,51.3,36.0,Kindergarten,No homework
11188,3,2,3,45,67.9,51.4,3rd Grade,30-60 minutes
11189,1,1,3,45,32.6,21.0,1st Grade,30-60 minutes
11190,3,3,1,0,62.3,75.0,3rd Grade,No homework
11191,3,1,3,45,47.1,56.8,3rd Grade,30-60 minutes
11192,0,1,1,0,28.5,40.7,Kindergarten,No homework
11193,1,1,3,45,30.1,40.3,1st Grade,30-60 minutes
11194,3,2,3,45,56.0,52.2,3rd Grade,30-60 minutes
11195,0,1,2,15,15.0,,Kindergarten,Less than 30 min
11196,1,2,1,0,43.8,42.3,1st Grade,No homework
11197,5,3,3,45,72.5,72.0,5th Grade,30-60 minutes
11198,1,2,4,90,43.0,39.9,1st Grade,1-2 hours
11199,2,2,2,15,57.8,57.1,2nd Grade,Less than 30 min
11200,5,1,5,150,43.1,75.0,5th Grade,More than 2 hours
11201,1,2,1,0,31.0,34.4,1st Grade,No homework
11202,2,2,2,15,57.9,58.4,2nd Grade,Less than 30 min
11203,3,1,2,15,58.7,51.5,3rd Grade,Less than 30 min
11204,4,2,5,150,62.2,76.0,4th Grade,More than 2 hours
11205,5,1,5,150,50.9,61.0,5th Grade,More than 2 hours
11206,5,3,3,45,76.6,82.5,5th Grade,30-60 minutes
11207,4,2,2,15,62.5,60.4,4th Grade,Less than 30 min
11208,1,2,3,45,46.6,67.8,1st Grade,30-60 minutes
11209,0,3,3,45,35.9,64.4,Kindergarten,30-60 minutes
11210,2,3,3,45,55.8,44.7,2nd Grade,30-60 minutes
11211,0,2,3,45,35.2,61.7,Kindergarten,30-60 minutes
11212,4,2,1,0,56.4,48.8,4th Grade,No homework
11213,3,2,3,45,43.4,57.0,3rd Grade,30-60 minutes
11214,0,2,2,15,38.8,46.3,Kindergarten,Less than 30 min
11215,5,2,2,15,73.9,71.5,5th Grade,Less than 30 min
11216,1,3,3,45,64.8,52.3,1st Grade,30-60 minutes
11217,2,1,4,90,56.6,48.4,2nd Grade,1-2 hours
11218,3,2,4,90,45.1,62.2,3rd Grade,1-2 hours
11219,2,2,2,15,46.4,53.3,2nd Grade,Less than 30 min
11220,2,3,2,15,45.4,54.6,2nd Grade,Less than 30 min
11221,0,1,1,0,26.2,44.6,Kindergarten,No homework
11222,2,2,1,0,69.1,55.5,2nd Grade,No homework
11223,4,2,5,150,49.9,49.6,4th Grade,More than 2 hours
11224,5,1,2,15,55.2,44.9,5th Grade,Less than 30 min
11225,2,2,3,45,62.8,46.9,2nd Grade,30-60 minutes
11226,2,2,2,15,60.4,54.2,2nd Grade,Less than 30 min
11227,4,1,3,45,49.9,53.3,4th Grade,30-60 minutes
11228,5,2,1,0,48.3,69.5,5th Grade,No homework
11229,1,3,1,0,31.4,58.2,1st Grade,No homework
11230,2,3,2,15,72.9,76.1,2nd Grade,Less than 30 min
11231,4,2,3,45,55.8,65.7,4th Grade,30-60 minutes
11232,3,2,4,90,37.1,56.5,3rd Grade,1-2 hours
11233,0,2,1,0,34.3,41.5,Kindergarten,No homework
11234,3,3,2,15,53.0,85.0,3rd Grade,Less than 30 min
11235,1,2,3,45,40.7,48.1,1st Grade,30-60 minutes
11236,3,2,4,90,75.5,78.4,3rd Grade,1-2 hours
11237,3,1,2,15,57.1,55.9,3rd Grade,Less than 30 min
11238,5,2,3,45,69.9,65.5,5th Grade,30-60 minutes
11239,2,1,1,0,51.6,46.8,2nd Grade,No homework
11240,1,2,1,0,57.6,,1st Grade,No homework
11241,1,2,1,0,56.7,38.6,1st Grade,No homework
11242,5,2,4,90,85.0,65.3,5th Grade,1-2 hours
11243,1,2,4,90,40.3,32.3,1st Grade,1-2 hours
11244,2,3,1,0,56.5,82.0,2nd Grade,No homework
11245,1,1,3,45,28.1,32.8,1st Grade,30-60 minutes
11246,4,2,3,45,56.2,53.2,4th Grade,30-60 minutes
11247,2,2,4,90,25.7,52.2,2nd Grade,1-2 hours
11248,2,3,3,45,69.8,49.2,2nd Grade,30-60 minutes
11249,2,1,4,90,39.9,43.5,2nd Grade,1-2 hours
11250,5,2,4,90,81.6,53.7,5th Grade,1-2 hours
11251,3,2,4,90,39.0,53.7,3rd Grade,1-2 hours
11252,4,3,3,45,81.3,71.2,4th Grade,30-60 minutes
11253,5,1,3,45,75.4,69.9,5th Grade,30-60 minutes
11254,5,2,5,150,73.6,75.8,5th Grade,More than 2 hours
11255,1,1,3,45,47.4,39.5,1st Grade,30-60 minutes
11256,5,1,2,15,41.2,45.5,5th Grade,Less than 30 min
11257,0,1,3,45,27.1,36.8,Kindergarten,30-60 minutes
11258,2,3,2,15,71.6,50.7,2nd Grade,Less than 30 min
11259,5,1,3,45,52.3,48.0,5th Grade,30-60 minutes
11260,1,3,2,15,63.4,65.7,1st Grade,Less than 30 min
11261,1,1,2,15,25.2,56.4,1st Grade,Less than 30 min
11262,1,3,2,15,47.9,48.0,1st Grade,Less than 30 min
11263,3,2,2,15,44.0,68.0,3rd Grade,Less than 30 min
11264,2,1,4,90,43.4,51.2,2nd Grade,1-2 hours
